timestamp,X,Y,Z
1764067569193,-0.002062,0.001650,-0.002612
1764067569203,0.007700,0.027225,-0.000137
1764067569212,0.000412,-0.013062,-0.007562
1764067569222,0.003987,0.000412,-0.006325
1764067569231,0.001512,0.000412,-0.008662
1764067569241,-0.005775,0.001650,-0.001375
1764067569250,-0.011825,-0.006875,0.001100
1764067569260,-0.010588,-0.003300,0.002337
1764067569269,-0.004537,0.002887,-0.005087
1764067569279,-0.004537,0.011412,-0.001375
1764067569288,0.002750,0.002887,-0.008662
1764067569298,0.007700,0.001650,-0.007562
1764067569307,0.001512,-0.003300,-0.007562
1764067569317,0.006462,-0.033825,0.003437
1764067569326,0.014988,-0.028875,0.003437
1764067569336,0.019938,-0.019112,-0.006325
1764067569345,0.017462,-0.015538,-0.011138
1764067569355,0.014988,-0.019112,-0.005087
1764067569365,0.010175,-0.013062,-0.008662
1764067569374,0.014988,-0.009350,-0.006325
1764067569384,0.013750,-0.017875,-0.003850
1764067569393,0.001512,0.002887,0.023100
1764067569403,-0.000825,0.012650,0.053625
1764067569412,-0.005775,-0.002062,0.102437
1764067569422,0.000412,-0.004537,0.151387
1764067569431,-0.005775,-0.006875,0.178200
1764067569441,-0.000825,-0.003300,0.192913
1764067569450,-0.002062,-0.003300,0.202675
1764067569460,0.000412,-0.005637,0.208725
1764067569469,-0.004537,0.008938,0.213675
1764067569479,0.001512,0.005362,0.230725
1764067569488,-0.007012,0.000412,0.263725
1764067569498,0.000412,0.000412,0.307725
1764067569507,-0.003300,0.000412,0.357775
1764067569517,0.002750,0.002887,0.420063
1764067569526,-0.004537,0.005362,0.489775
1764067569536,-0.004537,-0.002062,0.549587
1764067569545,0.000412,0.004125,0.609400
1764067569555,0.003987,0.010175,0.660825
1764067569564,-0.003300,-0.003300,0.702350
1764067569574,0.001512,0.006462,0.735350
1764067569583,-0.004537,0.004125,0.746350
1764067569593,-0.003300,0.007700,0.743875
1764067569602,0.001512,0.017462,0.724350
1764067569612,0.000412,0.013888,0.708400
1764067569621,0.002750,0.011412,0.703587
1764067569631,0.002750,0.004125,0.712112
1764067569640,0.007700,0.015125,0.736588
1764067569650,0.005225,0.000412,0.754875
1764067569659,0.008938,0.019938,0.793925
1764067569669,0.005225,0.023650,0.846450
1764067569678,-0.014300,-0.010588,0.881925
1764067569688,-0.000825,-0.008112,0.884400
1764067569697,0.000412,-0.002062,0.854975
1764067569707,-0.005775,-0.020350,0.797638
1764067569716,-0.004537,-0.013062,0.737687
1764067569726,-0.000825,0.004125,0.669350
1764067569735,-0.014300,-0.009350,0.594825
1764067569745,-0.003300,-0.000825,0.514112
1764067569754,-0.002062,-0.009350,0.429825
1764067569764,0.005225,-0.008112,0.372487
1764067569773,0.006462,-0.009350,0.341962
1764067569783,0.007700,-0.006875,0.334538
1764067569792,0.008938,-0.005637,0.344300
1764067569802,0.002750,0.000412,0.370012
1764067569811,0.002750,-0.000825,0.416487
1764067569821,0.002750,0.004125,0.493350
1764067569830,0.003987,-0.006875,0.602112
1764067569840,0.008938,-0.011825,0.742638
1764067569849,0.006462,-0.003300,0.884400
1764067569859,0.007700,-0.005637,1.030975
1764067569868,0.014988,-0.019112,1.203262
1764067569878,0.018700,-0.010588,1.480600
1764067569888,0.017462,-0.017875,1.761513
1764067569897,0.022275,-0.000825,1.950850
1764067569907,0.022275,0.004125,1.953325
1764067569916,0.019938,0.012650,1.876325
1764067569926,0.013750,0.016362,1.825037
1764067569935,-0.003300,0.007700,1.744462
1764067569945,0.006462,0.029700,1.635700
1764067569954,0.014988,-0.008112,1.550175
1764067569964,0.008938,0.002887,1.535462
1764067569973,0.010175,-0.005637,1.578225
1764067569983,0.000412,0.013888,1.551412
1764067569992,0.007700,-0.011825,1.459837
1764067570002,0.002750,0.019938,1.353550
1764067570011,0.000412,-0.008112,1.264313
1764067570021,0.008938,0.035887,1.215500
1764067570030,-0.007012,-0.016638,1.162838
1764067570040,-0.008250,0.005362,1.087212
1764067570049,0.007700,0.015125,0.991925
1764067570059,0.003987,-0.005637,0.901450
1764067570068,0.002750,0.002887,0.902687
1764067570078,0.000412,0.013888,1.033450
1764067570087,-0.000825,-0.011825,1.244787
1764067570097,-0.011825,-0.011825,1.437837
1764067570106,-0.019250,0.012650,1.506175
1764067570116,-0.003300,-0.005637,1.446362
1764067570125,-0.009488,0.002887,1.329075
1764067570135,-0.007012,-0.003300,1.194600
1764067570144,-0.003300,0.023650,1.048025
1764067570154,-0.005775,0.008938,0.916162
1764067570163,-0.000825,-0.008112,0.851400
1764067570173,-0.004537,0.019938,0.867212
1764067570182,0.008938,-0.005637,0.947925
1764067570192,-0.000825,0.023650,1.073738
1764067570201,-0.003300,0.008938,1.165313
1764067570211,0.003987,0.011412,1.197075
1764067570220,-0.003300,0.005362,1.199550
1764067570230,-0.007012,0.002887,1.221550
1764067570239,0.003987,0.000412,1.263075
1764067570249,-0.003300,0.011412,1.299788
1764067570258,-0.002062,0.002887,1.321787
1764067570268,-0.004537,-0.000825,1.320550
1764067570277,0.018700,0.012650,1.202025
1764067570287,0.017462,0.054175,0.338250
1764067570296,-0.030250,-0.080163,0.456775
1764067570306,0.029700,0.076175,0.307725
1764067570315,-0.007012,-0.000825,0.255200
1764067570325,-0.004537,0.015125,0.282012
1764067570334,0.003987,0.018700,0.359012
1764067570344,0.002750,0.010175,0.443300
1764067570353,-0.011825,-0.009350,0.471350
1764067570363,0.001512,-0.002062,0.575300
1764067570372,-0.005775,0.001650,0.760925
1764067570382,0.010175,0.017462,0.779350
1764067570391,-0.004537,0.010175,0.773162
1764067570401,-0.008250,0.006462,0.749925
1764067570411,0.002750,0.023650,0.743875
1764067570420,-0.002062,0.013888,0.771925
1764067570430,-0.004537,0.002887,0.875737
1764067570439,0.006462,0.008938,1.038262
1764067570449,0.000412,0.022412,1.281363
1764067570458,-0.009488,0.027225,1.550175
1764067570468,-0.005775,0.022412,1.702937
1764067570477,-0.005775,0.019938,1.661412
1764067570487,-0.005775,0.008938,1.485412
1764067570496,-0.015538,0.001650,1.244787
1764067570506,-0.009488,0.001650,0.995500
1764067570515,-0.009488,0.011412,0.782925
1764067570525,-0.007012,-0.038638,0.676637
1764067570534,-0.008250,0.006462,0.696163
1764067570544,0.001512,0.000412,0.748688
1764067570553,-0.002062,0.017462,0.793925
1764067570563,-0.015538,-0.013062,0.825687
1764067570572,-0.008250,-0.015538,0.854975
1764067570582,-0.009488,-0.027638,0.872163
1764067570591,-0.021588,-0.043587,0.902687
1764067570601,-0.008250,-0.039875,0.960163
1764067570610,0.012512,0.017462,1.001688
1764067570620,0.008938,0.028462,1.015025
1764067570629,-0.020488,-0.072875,1.012687
1764067570639,-0.009488,-0.061875,1.002925
1764067570648,0.010175,-0.000825,1.010213
1764067570658,0.003987,-0.009350,1.015025
1764067570667,0.001512,-0.048400,1.039500
1764067570677,-0.002062,0.010175,1.049263
1764067570686,-0.020488,0.035887,1.013788
1764067570696,-0.013062,0.017462,0.935687
1764067570705,0.007700,0.041938,0.836688
1764067570715,-0.009488,-0.020350,0.710875
1764067570724,-0.007012,-0.026400,0.597300
1764067570734,-0.005775,-0.013062,0.483588
1764067570743,-0.000825,0.001650,0.370012
1764067570753,-0.033825,-0.082637,1.222787
1764067570762,0.032175,-0.005637,1.149500
1764067570772,-0.008250,0.002887,1.164075
1764067570781,0.013750,0.017462,1.150738
1764067570791,-0.007012,-0.009350,1.121312
1764067570800,0.010175,0.032175,1.072500
1764067570810,0.001512,0.007700,1.015025
1764067570819,0.008938,0.021175,0.969925
1764067570829,0.007700,0.022412,0.952738
1764067570838,0.007700,0.023650,0.935687
1764067570848,0.003987,-0.006875,0.898975
1764067570857,-0.021588,-0.014300,0.779350
1764067570867,0.016225,0.018700,0.602112
1764067570876,-0.009488,-0.010588,0.401775
1764067570886,-0.003300,-0.002062,0.187963
1764067570895,0.002750,-0.004537,0.002337
1764067570905,-0.009488,-0.014300,0.001100
1764067570914,0.006462,0.015125,0.001100
1764067570924,-0.004537,-0.013062,0.001100
1764067570933,0.001512,0.004125,-0.000137
1764067570943,0.001512,-0.005637,0.001100
1764067570953,0.000412,-0.009350,0.001100
1764067570962,0.005225,0.001650,-0.001375
1764067570972,0.001512,-0.005637,0.002337
1764067570981,0.006462,0.011412,0.001100
1764067570991,0.002750,0.006462,0.001100
1764067571000,0.001512,0.006462,0.009625
1764067571010,-0.003300,-0.008112,0.088963
1764067571019,-0.003300,0.007700,0.222200
1764067571029,0.005225,0.010175,0.372487
1764067571038,-0.004537,-0.017875,0.510538
1764067571048,0.005225,-0.020350,0.602112
1764067571057,-0.002062,-0.047300,0.642400
1764067571067,0.016225,-0.027638,0.616825
1764067571076,0.003987,-0.021588,0.571588
1764067571086,0.002750,-0.002062,0.609400
1764067571095,-0.000825,0.011412,0.723113
1764067571105,-0.007012,0.030938,0.848925
1764067571114,-0.010588,0.026125,0.955212
1764067571124,-0.002062,0.034650,1.044450
1764067571133,-0.000825,0.022412,1.085975
1764067571143,0.000412,0.004125,1.074975
1764067571152,0.001512,-0.027638,1.040738
1764067571162,0.000412,-0.008112,0.990687
1764067571171,0.000412,0.022412,0.923450
1764067571181,-0.003300,0.002887,0.841637
1764067571190,-0.005775,0.012650,0.729163
1764067571200,0.001512,0.016362,0.622875
1764067571209,-0.005775,-0.002062,0.524013
1764067571219,0.030938,0.057887,0.348013
1764067571228,-0.051013,-0.109587,0.456775
1764067571238,0.024750,0.076175,0.760925
1764067571247,-0.008250,0.005362,0.609400
1764067571257,-0.015538,-0.005637,0.756113
1764067571266,0.021175,0.018700,0.797638
1764067571276,-0.014300,-0.032587,0.869687
1764067571285,0.011275,0.040700,0.953975
1764067571295,0.010175,0.035887,1.001688
1764067571304,0.012512,0.030938,0.953975
1764067571314,0.012512,0.026125,0.902687
1764067571323,-0.024062,-0.066825,0.857450
1764067571333,-0.010588,-0.027638,0.663162
1764067571342,0.012512,-0.013062,0.527587
1764067571352,-0.011825,-0.046062,0.505588
1764067571361,0.006462,0.022412,0.506825
1764067571371,0.007700,0.006462,0.458012
1764067571380,0.007700,0.013888,0.382250
1764067571390,0.011275,0.001650,0.299200
1764067571399,0.002750,-0.022825,0.240488
1764067571409,0.019938,0.016362,0.240488
1764067571418,0.010175,0.022412,0.195250
1764067571428,0.001512,0.010175,0.156200
1764067571437,0.001512,0.001650,0.145200
1764067571447,-0.000825,0.015125,0.175725
1764067571456,-0.000825,0.023650,0.219725
1764067571466,0.000412,0.021175,0.260013
1764067571476,0.008938,0.013888,0.250250
1764067571485,-0.010588,-0.036300,0.163487
1764067571495,0.007700,-0.002062,0.051150
1764067571504,0.001512,0.005362,-0.023375
1764067571514,0.001512,0.044413,-0.090613
1764067571523,0.006462,0.004125,-0.176137
1764067571533,-0.010588,-0.022825,-0.191950
1764067571542,0.012512,0.017462,-0.200475
1764067571552,-0.000825,-0.000825,-0.207900
1764067571561,-0.003300,-0.008112,-0.215188
1764067571571,-0.005775,-0.024062,-0.217662
1764067571580,0.000412,-0.004537,-0.223713
1764067571590,0.007700,0.034650,-0.267713
1764067571599,0.008938,0.026125,-0.382525
1764067571609,0.002750,0.022412,-0.531575
1764067571618,0.002750,0.015125,-0.683100
1764067571628,0.006462,0.008938,-0.768625
1764067571637,0.002750,-0.044825,-0.688050
1764067571647,-0.007012,-0.037400,-0.451000
1764067571656,0.002750,-0.004537,-0.221237
1764067571666,-0.005775,-0.006875,-0.100375
1764067571675,-0.000825,-0.016638,-0.060087
1764067571685,-0.003300,-0.015538,-0.019662
1764067571694,0.001512,-0.009350,0.003437
1764067571704,-0.003300,0.011412,0.019388
1764067571713,0.006462,0.013888,-0.027088
1764067571723,0.008938,0.022412,-0.103950
1764067571732,-0.005775,0.006462,-0.144375
1764067571742,0.006462,-0.013062,-0.133375
1764067571751,-0.004537,-0.015538,-0.056375
1764067571761,-0.008250,-0.033825,0.031625
1764067571770,-0.008250,-0.031350,0.126913
1764067571780,-0.013062,-0.043587,0.238012
1764067571789,-0.013062,-0.019112,0.313775
1764067571799,-0.007012,0.007700,0.266200
1764067571808,-0.003300,-0.014300,0.134200
1764067571818,-0.004537,-0.003300,0.041387
1764067571827,-0.005775,-0.019112,0.037675
1764067571837,-0.003300,-0.033825,0.080437
1764067571846,-0.009488,-0.030112,0.065862
1764067571856,-0.004537,-0.009350,0.058438
1764067571865,-0.007012,-0.006875,0.148913
1764067571875,-0.000825,0.007700,0.095150
1764067571884,-0.000825,0.007700,0.008388
1764067571894,-0.004537,-0.014300,-0.014850
1764067571903,0.003987,-0.024062,-0.000137
1764067571913,-0.000825,-0.011825,-0.009900
1764067571922,-0.000825,0.008938,0.003437
1764067571932,0.003987,0.002887,0.020625
1764067571941,0.003987,0.007700,0.012100
1764067571951,0.002750,0.005362,0.021862
1764067571960,0.003987,0.008938,0.016912
1764067571970,-0.000825,0.012650,0.013338
1764067571979,-0.003300,0.011412,0.010862
1764067571989,-0.002062,0.007700,0.005912
1764067571999,0.005225,0.017462,-0.003850
1764067572008,-0.002062,0.004125,-0.001375
1764067572018,0.002750,-0.000825,0.015675
1764067572027,-0.002062,-0.009350,0.013338
1764067572037,0.005225,0.016362,0.015675
1764067572046,0.001512,-0.011825,0.013338
1764067572056,-0.000825,0.012650,0.008388
1764067572065,0.005225,0.013888,0.010862
1764067572075,-0.003300,0.012650,0.013338
1764067572084,0.005225,0.010175,0.023100
1764067572094,-0.000825,0.013888,0.016912
1764067572103,0.007700,-0.000825,0.016912
1764067572113,-0.005775,0.011412,0.010862
1764067572122,-0.003300,-0.002062,0.012100
1764067572132,0.006462,-0.010588,0.009625
1764067572141,0.002750,0.008938,0.009625
1764067572151,-0.007012,-0.006875,0.020625
1764067572160,-0.000825,0.008938,0.020625
1764067572170,0.003987,0.005362,0.005912
1764067572179,-0.004537,-0.009350,-0.001375
1764067572189,-0.002062,0.004125,-0.011138
1764067572198,-0.004537,-0.013062,-0.012375
1764067572208,0.003987,-0.016638,-0.007562
1764067572217,-0.005775,0.012650,-0.017325
1764067572227,0.001512,0.008938,-0.013612
1764067572236,-0.000825,0.011412,0.003437
1764067572246,0.008938,-0.002062,0.010862
1764067572255,0.007700,-0.008112,0.002337
1764067572265,-0.003300,-0.014300,-0.003850
1764067572274,0.002750,-0.005637,-0.001375
1764067572284,-0.008250,-0.021588,-0.009900
1764067572293,-0.000825,0.010175,-0.019662
1764067572303,0.002750,-0.003300,-0.016088
1764067572312,-0.002062,-0.005637,-0.005087
1764067572322,0.003987,0.006462,-0.007562
1764067572331,-0.003300,-0.015538,-0.014850
1764067572341,0.010175,-0.000825,-0.008662
1764067572350,-0.000825,-0.030112,0.012100
1764067572360,0.007700,-0.019112,0.030388
1764067572369,0.005225,-0.037400,0.030388
1764067572379,-0.003300,-0.020350,0.015675
1764067572388,0.002750,-0.016638,-0.000137
1764067572398,0.001512,-0.014300,-0.003850
1764067572407,0.007700,-0.000825,-0.012375
1764067572417,0.002750,-0.014300,-0.029425
1764067572426,0.003987,-0.019112,-0.034375
1764067572436,0.005225,-0.002062,-0.031900
1764067572445,-0.002062,-0.019112,-0.029425
1764067572455,0.003987,-0.004537,-0.018425
1764067572464,-0.000825,0.000412,-0.009900
1764067572474,0.001512,-0.014300,-0.016088
1764067572483,-0.003300,0.007700,-0.033138
1764067572493,0.005225,-0.006875,-0.024612
1764067572502,0.001512,0.002887,-0.000137
1764067572512,0.000412,-0.003300,-0.005087
1764067572521,0.003987,-0.013062,0.001100
1764067572531,-0.003300,-0.010588,0.008388
1764067572541,0.005225,0.004125,0.004675
1764067572550,-0.002062,-0.002062,0.007150
1764067572560,-0.003300,-0.004537,0.012100
1764067572569,0.002750,0.001650,0.014438
1764067572579,-0.003300,0.015125,0.013338
1764067572588,0.005225,-0.008112,0.018150
1764067572598,-0.000825,-0.008112,0.016912
1764067572607,0.007700,-0.006875,0.014438
