timestamp,X,Y,Z
1764067570827,-0.633000,-1.113000,9.877951
1764067570837,-0.895950,-1.077000,9.868051
1764067570846,-0.748050,-0.880950,9.868051
1764067570856,0.478950,0.154950,9.628950
1764067570865,0.714000,0.205050,10.210951
1764067570875,0.769050,0.259950,9.720000
1764067570884,0.799950,0.391950,9.877951
1764067570894,0.843000,0.289050,10.042951
1764067570903,0.034050,-0.226950,9.684000
1764067570913,0.168000,-0.237000,10.096050
1764067570922,0.048000,-0.217950,9.772950
1764067570932,0.142050,-0.229050,9.945001
1764067570942,0.067050,-0.234000,9.885000
1764067570951,0.096000,-0.222000,9.849001
1764067570961,0.139050,-0.229050,9.957001
1764067570970,0.096000,-0.214950,9.841950
1764067570980,0.121950,-0.234000,9.946951
1764067570989,0.076950,-0.220050,9.849001
1764067570999,0.076950,-0.249000,9.898951
1764067571008,-0.175950,-0.457050,9.829950
1764067571018,-0.300000,-0.502050,9.886950
1764067571027,-0.408000,-0.667950,9.964050
1764067571037,-0.408000,-0.583950,9.789001
1764067571046,-0.231000,-0.487950,9.901951
1764067571056,-0.046950,-0.313050,9.796950
1764067571065,0.382950,0.061950,10.048051
1764067571075,0.982050,0.780000,9.825001
1764067571084,0.814050,1.101000,9.895050
1764067571094,0.709050,0.991050,9.928050
1764067571103,0.691950,0.840000,9.813001
1764067571113,0.418950,0.363000,9.934951
1764067571122,0.132000,0.058950,9.945001
1764067571132,0.070050,-0.157950,9.871051
1764067571141,0.094050,-0.225000,9.861000
1764067571151,0.015000,-0.319950,9.853951
1764067571160,-0.030000,-0.340050,9.871051
1764067571170,0.019950,-0.306000,9.952050
1764067571179,0.169950,-0.274950,9.873000
1764067571189,0.442950,-0.081000,9.864000
1764067571198,0.553050,0.007050,9.949950
1764067571208,0.714000,0.033000,9.816001
1764067571217,0.919950,0.499950,10.408951
1764067571227,1.018050,0.105000,8.908051
1764067571236,-5.521950,-0.853950,10.417050
1764067571246,2.019000,-0.145950,9.865951
1764067571255,-1.279950,-0.466950,9.624001
1764067571265,0.453000,-0.153000,10.351951
1764067571274,0.192000,0.097950,9.475950
1764067571284,0.106050,0.166950,10.147950
1764067571293,0.120000,-0.036000,9.937950
1764067571303,0.028950,-0.232050,9.789001
1764067571312,-1.189050,-0.538050,9.961950
1764067571322,-2.161050,-1.041000,9.550051
1764067571331,1.096950,-0.427950,9.877951
1764067571341,1.189950,0.253050,10.198951
1764067571350,-0.070050,0.499950,9.627001
1764067571360,-0.286050,0.610050,10.101001
1764067571369,0.076950,0.658050,9.868051
1764067571379,0.184950,0.337050,9.871051
1764067571388,0.430950,0.069000,9.916051
1764067571398,0.433950,-0.057000,9.784950
1764067571407,-0.217050,0.121050,10.009951
1764067571417,0.178050,0.022950,9.910951
1764067571426,0.193950,-0.153000,9.813001
1764067571436,0.190050,-0.178950,9.916051
1764067571445,0.087000,-0.184050,9.856050
1764067571455,-0.079950,-0.105000,9.919050
1764067571465,-0.051000,-0.043050,9.904051
1764067571474,-0.126000,-0.273000,10.005000
1764067571484,-0.114000,-0.423000,9.600000
1764067571493,0.952950,-0.286950,10.026000
1764067571503,0.469950,-0.208050,9.919050
1764067571512,0.430950,-0.226950,9.849001
1764067571522,0.247050,-0.715950,10.012051
1764067571531,0.192000,-0.184050,9.655050
1764067571541,0.601050,-0.157950,10.183950
1764067571550,0.144000,-0.241050,9.739051
1764067571560,0.213000,-0.277050,9.840000
1764067571569,0.220950,-0.115050,9.904051
1764067571579,0.000000,-0.172050,9.919050
1764067571588,0.241950,-0.013950,10.006950
1764067571598,0.700050,0.010950,9.943050
1764067571607,1.023000,0.214950,9.832050
1764067571617,1.138050,0.229050,9.856050
1764067571626,0.585000,0.214950,9.976050
1764067571636,-0.760050,0.223950,9.784950
1764067571645,-1.099950,0.222000,9.733951
1764067571655,-1.090050,0.076050,9.993000
1764067571664,-0.535050,-0.009000,9.805950
1764067571674,0.012000,-0.138000,9.961950
1764067571683,-0.058050,-0.064050,9.813001
1764067571693,0.015000,-0.364050,9.909000
1764067571702,-0.025050,-0.711000,9.898951
1764067571712,0.205950,-0.868950,9.985950
1764067571721,0.364050,-0.960000,9.933001
1764067571731,0.190050,-0.505050,9.688951
1764067571740,0.024000,-0.106950,10.006950
1764067571750,-0.336000,0.007050,9.765000
1764067571759,0.067050,-0.130950,9.898951
1764067571769,-0.022950,-0.241050,9.864000
1764067571778,-0.415050,-0.399000,9.853951
1764067571788,-0.066000,-0.445050,9.871051
1764067571797,-0.094050,-0.598050,10.017000
1764067571807,0.529950,-0.430950,9.873000
1764067571816,0.670950,-0.439950,9.913951
1764067571826,0.096000,-0.334950,9.849001
1764067571835,-0.097050,-0.202950,9.957001
1764067571845,-0.006000,-0.210000,9.768001
1764067571854,0.309000,-0.220050,10.000051
1764067571864,-0.705000,0.402000,9.808050
1764067571873,0.379050,0.057000,9.967051
1764067571883,0.783000,-0.364050,9.897000
1764067571892,0.379050,-0.505050,9.837001
1764067571902,-0.018000,-0.399000,9.958950
1764067571911,0.223050,0.025950,9.796950
1764067571921,0.007950,0.471000,9.898951
1764067571930,-0.037050,0.414000,9.981001
1764067571940,0.163050,0.367950,9.829950
1764067571949,0.027000,0.274950,9.885000
1764067571959,0.132000,-0.024000,9.943050
1764067571968,0.133950,-0.076050,9.768001
1764067571978,0.120000,-0.070950,9.883051
1764067571988,0.156000,-0.036000,9.933001
1764067571997,0.193950,0.100050,9.925950
1764067572007,0.075000,0.169050,9.844050
1764067572016,-0.037050,0.130950,9.937950
1764067572026,0.108000,0.004050,9.811050
1764067572035,0.094050,-0.241050,9.913951
1764067572045,0.115050,-0.298950,9.919050
1764067572054,0.120000,-0.285000,9.801001
1764067572064,0.103050,-0.169950,9.969001
1764067572073,0.070050,-0.130950,9.837001
1764067572083,0.028950,-0.232050,9.957001
1764067572092,0.142050,-0.430950,9.844050
1764067572102,0.091050,-0.541050,9.928050
1764067572111,0.178050,-0.567000,9.768001
1764067572121,0.088950,-0.349050,9.921000
1764067572130,0.096000,-0.129000,9.925950
1764067572140,0.127050,-0.133950,9.877951
1764067572149,0.016950,-0.198000,9.844050
1764067572159,0.100950,-0.280050,9.925950
1764067572168,0.208950,-0.487950,9.897000
1764067572178,0.144000,-0.451950,9.820050
1764067572187,0.190050,-0.445050,9.922951
1764067572197,0.103050,-0.289050,9.910951
1764067572206,0.067050,-0.244050,9.889951
1764067572216,0.151050,-0.193950,9.796950
1764067572225,0.115050,-0.213000,9.957001
1764067572235,-0.054000,-0.136050,9.897000
1764067572244,0.028950,-0.292050,9.913951
1764067572254,0.178050,-0.457050,9.921000
1764067572263,0.166050,-0.471000,9.703051
1764067572273,0.084000,-0.487950,9.969001
1764067572282,0.157950,-0.346950,9.733951
1764067572292,0.178050,-0.292050,9.921000
1764067572301,0.087000,-0.043050,10.074000
1764067572311,0.015000,0.016050,9.721951
1764067572320,0.111000,-0.052050,10.060050
1764067572330,0.169950,0.037950,9.756001
1764067572339,0.088950,0.033000,10.014001
1764067572349,-0.058050,-0.079050,9.768001
1764067572358,-0.075000,-0.225000,9.910951
1764067572368,0.139050,-0.237000,9.885000
1764067572377,0.208950,-0.253050,9.820050
1764067572387,0.244950,-0.402000,9.922951
1764067572396,0.118050,-0.490050,9.931050
1764067572406,0.168000,-0.523950,9.880051
1764067572415,0.289950,-0.367950,9.892051
1764067572425,0.192000,-0.250950,9.877951
1764067572434,0.115050,-0.103050,9.901951
1764067572444,0.130050,0.202950,9.859051
1764067572453,0.048000,0.339000,9.976050
1764067572463,0.016950,0.289050,9.780001
1764067572472,0.160950,0.268050,9.913951
1764067572482,0.277950,-0.016050,9.852000
1764067572491,0.067050,-0.081000,9.985950
1764067572501,-0.091950,0.021000,9.789001
1764067572510,0.163050,-0.012000,9.895050
1764067572520,0.100950,-0.061950,9.949950
1764067572530,0.043050,0.009000,9.775050
1764067572539,0.175050,-0.057000,9.981001
1764067572549,0.091050,0.037950,9.852000
1764067572558,0.076950,-0.031050,9.909000
1764067572568,0.082050,-0.036000,9.925950
